date,article,views,day_of_week,month,regime,views_lag1,views_lag7,views_ma7,views_std7
2021-01-21,COVID-19_pandemic,110805,3,1,normal,114905.0,109717.0,107081.85714285714,18727.368710246155
2021-01-22,COVID-19_pandemic,126307,4,1,normal,110805.0,119238.0,108091.71428571429,19659.525517453654
2021-01-23,COVID-19_pandemic,100464,5,1,normal,126307.0,72697.0,112058.42857142857,13001.500757695769
2021-01-24,COVID-19_pandemic,67043,6,1,declining,100464.0,90005.0,108778.14285714286,20326.28556351373
2021-01-25,COVID-19_pandemic,83154,0,1,declining,67043.0,124295.0,102900.85714285714,21027.655356922394
2021-01-26,COVID-19_pandemic,112646,1,1,normal,83154.0,117628.0,102189.14285714286,20524.40437973391
2021-01-27,COVID-19_pandemic,124726,2,1,normal,112646.0,114905.0,103592.14285714286,21832.48762302425
2021-01-28,COVID-19_pandemic,88731,3,1,declining,124726.0,110805.0,100438.71428571429,22207.973686000234
2021-01-29,COVID-19_pandemic,102601,4,1,normal,88731.0,126307.0,97052.14285714286,19211.063578300593
2021-01-30,COVID-19_pandemic,78994,5,1,declining,102601.0,100464.0,93985.0,20260.774828881807
2021-01-31,COVID-19_pandemic,724143,6,1,viral,78994.0,67043.0,187856.42857142858,237048.97942046847
2021-02-01,COVID-19_pandemic,130840,0,2,normal,724143.0,83154.0,194668.7142857143,234206.72342591858
2021-02-02,COVID-19_pandemic,104040,1,2,declining,130840.0,112646.0,193439.2857142857,234731.04947273465
2021-02-03,COVID-19_pandemic,72994,2,2,declining,104040.0,124726.0,186049.0,238045.94461153916
2021-02-04,COVID-19_pandemic,128133,3,2,normal,72994.0,88731.0,191677.85714285713,235816.6350432955
2021-02-05,COVID-19_pandemic,170026,4,2,normal,128133.0,102601.0,201310.0,232931.17058693533
2021-02-06,COVID-19_pandemic,73197,5,2,declining,170026.0,78994.0,200481.85714285713,233448.25178000974
2021-02-07,COVID-19_pandemic,48319,6,2,declining,73197.0,724143.0,103935.57142857143,42175.7495758606
2021-02-08,COVID-19_pandemic,117419,0,2,normal,48319.0,130840.0,102018.28571428571,41038.570864144625
2021-02-09,COVID-19_pandemic,106980,1,2,declining,117419.0,104040.0,102438.28571428571,41077.73580142192
2021-02-10,COVID-19_pandemic,101713,2,2,normal,106980.0,72994.0,106541.0,39029.93829100926
2021-02-11,COVID-19_pandemic,118609,3,2,normal,101713.0,128133.0,105180.42857142857,38311.18325788227
2021-02-12,COVID-19_pandemic,115392,4,2,normal,118609.0,170026.0,97375.57142857143,26706.422659834243
2021-02-13,COVID-19_pandemic,69428,5,2,declining,115392.0,73197.0,96837.14285714286,27306.38558669963
2021-02-14,COVID-19_pandemic,75784,6,2,declining,69428.0,48319.0,100760.71428571429,20229.087602709315
2021-02-15,COVID-19_pandemic,123024,0,2,normal,75784.0,117419.0,101561.42857142857,21090.927416443938
2021-02-16,COVID-19_pandemic,120496,1,2,normal,123024.0,106980.0,103492.28571428571,22256.17116452769
2021-02-17,COVID-19_pandemic,489021,2,2,viral,120496.0,101713.0,158822.0,147293.13495543494
2021-02-18,COVID-19_pandemic,124476,3,2,normal,489021.0,118609.0,159660.14285714287,147042.652878259
2021-02-19,COVID-19_pandemic,107586,4,2,normal,124476.0,115392.0,158545.0,147463.3251976006
2021-02-20,COVID-19_pandemic,67942,5,2,declining,107586.0,69428.0,158332.7142857143,147613.99105630675
2021-02-21,COVID-19_pandemic,76837,6,2,declining,67942.0,75784.0,158483.14285714287,147516.35217203153
2021-02-22,COVID-19_pandemic,114283,0,2,normal,76837.0,123024.0,157234.42857142858,147903.02665018622
2021-02-23,COVID-19_pandemic,124751,1,2,normal,114283.0,120496.0,157842.2857142857,147735.52174941343
2021-02-24,COVID-19_pandemic,106743,2,2,normal,124751.0,489021.0,103231.14285714286,22397.410768721646
2021-02-25,COVID-19_pandemic,148895,3,2,normal,106743.0,124476.0,106719.57142857143,27563.635499555774
2021-02-26,COVID-19_pandemic,117812,4,2,normal,148895.0,107586.0,108180.42857142857,27886.30655511239
2021-02-27,COVID-19_pandemic,70678,5,2,declining,117812.0,67942.0,108571.28571428571,27240.0079216475
2021-02-28,COVID-19_pandemic,69714,6,2,declining,70678.0,76837.0,107553.71428571429,28716.092443751557
2021-03-01,COVID-19_pandemic,125706,0,3,normal,69714.0,114283.0,109185.57142857143,29476.728893920772
2021-03-02,COVID-19_pandemic,143310,1,3,normal,125706.0,124751.0,111836.85714285714,31849.265101037723
2021-03-03,COVID-19_pandemic,106195,2,3,normal,143310.0,106743.0,111758.57142857143,31864.542456347463
2021-03-04,COVID-19_pandemic,118939,3,3,normal,106195.0,148895.0,107479.14285714286,27797.91377321052
2021-03-05,COVID-19_pandemic,113667,4,3,normal,118939.0,117812.0,106887.0,27584.44993107512
2021-03-06,COVID-19_pandemic,74438,5,3,declining,113667.0,70678.0,107424.14285714286,26786.929433516274
2021-03-07,COVID-19_pandemic,88949,6,3,normal,74438.0,69714.0,110172.0,22991.514840624488
2021-03-08,COVID-19_pandemic,112285,0,3,normal,88949.0,125706.0,108254.71428571429,22019.257667734513
2021-03-09,COVID-19_pandemic,112576,1,3,normal,112285.0,143310.0,103864.14285714286,16144.900540919458
2021-03-10,COVID-19_pandemic,875090,2,3,viral,112576.0,106195.0,213706.2857142857,292087.5331926568
2021-03-11,COVID-19_pandemic,96326,3,3,declining,875090.0,118939.0,210475.85714285713,293432.276579241
2021-03-12,COVID-19_pandemic,104601,4,3,normal,96326.0,113667.0,209180.7142857143,293950.33435923274
2021-03-13,COVID-19_pandemic,78189,5,3,declining,104601.0,74438.0,209716.57142857142,293667.0491610394
2021-03-14,COVID-19_pandemic,91284,6,3,declining,78189.0,88949.0,210050.14285714287,293508.29157931724
2021-03-15,COVID-19_pandemic,99895,0,3,normal,91284.0,112285.0,208280.14285714287,294232.59093072865
2021-03-16,COVID-19_pandemic,114018,1,3,normal,99895.0,112576.0,208486.14285714287,294154.9129735489
2021-03-17,COVID-19_pandemic,123657,2,3,normal,114018.0,875090.0,101138.57142857143,14907.774469016165
2021-03-18,COVID-19_pandemic,65305,3,3,declining,123657.0,96326.0,96707.0,20235.540755479477
2021-03-19,COVID-19_pandemic,98311,4,3,normal,65305.0,104601.0,95808.42857142857,19964.41928245645
2021-03-20,COVID-19_pandemic,94767,5,3,normal,98311.0,78189.0,98176.71428571429,18451.951538290803
2021-03-21,COVID-19_pandemic,87893,6,3,declining,94767.0,91284.0,97692.28571428571,18705.83538822665
2021-03-22,COVID-19_pandemic,138415,0,3,normal,87893.0,99895.0,103195.14285714286,24293.233340641567
2021-03-23,COVID-19_pandemic,130412,1,3,normal,138415.0,114018.0,105537.14285714286,26224.02030218717
2021-03-24,COVID-19_pandemic,92924,2,3,normal,130412.0,123657.0,101146.71428571429,25238.94660185784
2021-03-25,COVID-19_pandemic,95505,3,3,normal,92924.0,65305.0,105461.0,20161.57889815844
2021-03-26,COVID-19_pandemic,147584,4,3,normal,95505.0,98311.0,112500.0,25216.81834279123
2021-03-27,COVID-19_pandemic,378675,5,3,trending,147584.0,94767.0,153058.2857142857,102335.37765555344
2021-03-28,COVID-19_pandemic,58277,6,3,declining,378675.0,87893.0,148827.42857142858,106024.25328960839
2021-03-29,COVID-19_pandemic,133160,0,3,normal,58277.0,138415.0,148076.7142857143,106128.81980516923
2021-03-30,COVID-19_pandemic,134832,1,3,normal,133160.0,130412.0,148708.14285714287,106019.29680554783
2021-03-31,COVID-19_pandemic,120047,2,3,normal,134832.0,92924.0,152582.85714285713,104119.35811914536
2021-04-01,COVID-19_pandemic,149236,3,4,normal,120047.0,95505.0,160258.7142857143,101148.35029749494
2021-04-02,COVID-19_pandemic,113180,4,4,normal,149236.0,147584.0,155343.85714285713,102690.95937070689
2021-04-03,COVID-19_pandemic,78314,5,4,declining,113180.0,378675.0,112435.14285714286,32765.057629679002
2021-04-04,COVID-19_pandemic,84652,6,4,declining,78314.0,58277.0,116203.0,26396.702338233998
2021-04-05,COVID-19_pandemic,117890,0,4,normal,84652.0,133160.0,114021.57142857143,25372.922153726067
2021-04-06,COVID-19_pandemic,107240,1,4,normal,117890.0,134832.0,110079.85714285714,23688.488993802886
2021-04-07,COVID-19_pandemic,110294,2,4,normal,107240.0,120047.0,108686.57142857143,23287.98069718322
2021-04-08,COVID-19_pandemic,114050,3,4,normal,110294.0,149236.0,103660.0,15607.826754548461
2021-04-09,COVID-19_pandemic,143858,4,4,normal,114050.0,113180.0,108042.57142857143,21803.768075397238
2021-04-10,COVID-19_pandemic,60340,5,4,declining,143858.0,78314.0,105474.85714285714,26451.27936054364
2021-04-11,COVID-19_pandemic,53039,6,4,declining,60340.0,84652.0,100958.71428571429,32586.24451469405
2021-04-12,COVID-19_pandemic,147596,0,4,normal,53039.0,117890.0,105202.42857142857,36818.21151666268
2021-04-13,COVID-19_pandemic,98326,1,4,normal,147596.0,107240.0,103929.0,36890.0764117759
2021-04-14,COVID-19_pandemic,115090,2,4,normal,98326.0,110294.0,104614.14285714286,37072.08108729338
2021-04-15,COVID-19_pandemic,118903,3,4,normal,115090.0,114050.0,105307.42857142857,37322.4836162562
2021-04-16,COVID-19_pandemic,96799,4,4,normal,118903.0,143858.0,98584.71428571429,33235.74703896537
2021-04-17,COVID-19_pandemic,77407,5,4,declining,96799.0,60340.0,101022.85714285714,30473.799989655425
2021-04-18,COVID-19_pandemic,81831,6,4,normal,77407.0,53039.0,105136.0,24219.021931806645
2021-04-19,COVID-19_pandemic,349469,0,4,trending,81831.0,147596.0,133975.0,96257.73906722161
2021-04-20,COVID-19_pandemic,121451,1,4,normal,349469.0,98326.0,137278.57142857142,95221.5996747536
2021-04-21,COVID-19_pandemic,114924,2,4,normal,121451.0,115090.0,137254.85714285713,95228.06702233072
2021-04-22,COVID-19_pandemic,115976,3,4,normal,114924.0,118903.0,136836.7142857143,95328.4529835562
2021-04-23,COVID-19_pandemic,145044,4,4,normal,115976.0,96799.0,143728.85714285713,93681.11979018422
2021-04-24,COVID-19_pandemic,90344,5,4,normal,145044.0,77407.0,145577.0,92271.66235632687
2021-04-25,COVID-19_pandemic,60890,6,4,declining,90344.0,81831.0,142585.42857142858,94982.49575554629
2021-04-26,COVID-19_pandemic,110737,0,4,normal,60890.0,349469.0,108480.85714285714,26462.881957114692
2021-04-27,COVID-19_pandemic,102235,1,4,normal,110737.0,121451.0,105735.71428571429,25883.52175106957
2021-04-28,COVID-19_pandemic,125889,2,4,normal,102235.0,114924.0,107302.14285714286,26846.150037007537
2021-04-29,COVID-19_pandemic,92355,3,4,normal,125889.0,115976.0,103927.71428571429,27057.865570626444
2021-04-30,COVID-19_pandemic,100057,4,4,normal,92355.0,145044.0,97501.0,20116.673921567275
2021-05-01,COVID-19_pandemic,69107,5,5,declining,100057.0,90344.0,94467.14285714286,22798.574446871076
2021-05-02,COVID-19_pandemic,87887,6,5,normal,69107.0,60890.0,98323.85714285714,17936.945219560712
2021-05-03,COVID-19_pandemic,134718,0,5,normal,87887.0,110737.0,101749.71428571429,22430.247663324906
2021-05-04,COVID-19_pandemic,134404,1,5,normal,134718.0,102235.0,106345.28571428571,25615.51612281297
2021-05-05,COVID-19_pandemic,108398,2,5,normal,134404.0,125889.0,103846.57142857143,24205.646220507675
2021-05-06,COVID-19_pandemic,93686,3,5,normal,108398.0,92355.0,104036.71428571429,24105.3513126185
2021-05-07,COVID-19_pandemic,101574,4,5,normal,93686.0,100057.0,104253.42857142857,24070.40316694019
2021-05-08,COVID-19_pandemic,69745,5,5,declining,101574.0,69107.0,104344.57142857143,23915.852147736183
2021-05-09,COVID-19_pandemic,81893,6,5,normal,69745.0,87887.0,103488.28571428571,24697.82962606415
2021-05-10,COVID-19_pandemic,98417,0,5,normal,81893.0,134718.0,98302.42857142857,20502.308055900572
2021-05-11,COVID-19_pandemic,158681,1,5,normal,98417.0,134404.0,101770.57142857143,28225.638869989194
2021-05-12,COVID-19_pandemic,95872,2,5,normal,158681.0,108398.0,99981.14285714286,28132.35412254346
2021-05-13,COVID-19_pandemic,121518,3,5,normal,95872.0,93686.0,103957.14285714286,29046.294803460223
2021-05-14,COVID-19_pandemic,162255,4,5,normal,121518.0,101574.0,112625.85714285714,36352.574362890984
2021-05-15,COVID-19_pandemic,80997,5,5,normal,162255.0,69745.0,114233.28571428571,34333.142116203446
2021-05-16,COVID-19_pandemic,66848,6,5,declining,80997.0,81893.0,112084.0,37057.8896323036
2021-05-17,COVID-19_pandemic,101306,0,5,normal,66848.0,98417.0,112496.71428571429,36896.04578503533
2021-05-18,COVID-19_pandemic,115089,1,5,normal,101306.0,158681.0,106269.28571428571,31011.22054845243
2021-05-19,COVID-19_pandemic,127987,2,5,normal,115089.0,95872.0,110857.14285714286,31586.894251828333
2021-05-20,COVID-19_pandemic,129336,3,5,normal,127987.0,121518.0,111974.0,32159.690162271905
2021-05-21,COVID-19_pandemic,115764,4,5,normal,129336.0,162255.0,105332.42857142857,23744.774406572997
2021-05-22,COVID-19_pandemic,75497,5,5,normal,115764.0,80997.0,104546.71428571429,24753.801578170274
2021-05-23,COVID-19_pandemic,84557,6,5,normal,75497.0,66848.0,107076.57142857143,20857.047305064785
2021-05-24,COVID-19_pandemic,124010,0,5,normal,84557.0,101306.0,110320.0,21563.47699235898
2021-05-25,COVID-19_pandemic,129407,1,5,normal,124010.0,115089.0,112365.42857142857,22738.312022202575
2021-05-26,COVID-19_pandemic,305174,2,5,trending,129407.0,127987.0,137677.85714285713,76972.14154360986
2021-05-27,COVID-19_pandemic,122421,3,5,normal,305174.0,129336.0,136690.0,77141.23143084155
2021-05-28,COVID-19_pandemic,123286,4,5,normal,122421.0,115764.0,137764.57142857142,76853.00290567074
2021-05-29,COVID-19_pandemic,55395,5,5,declining,123286.0,75497.0,134892.85714285713,79883.32427031426
2021-05-30,COVID-19_pandemic,82298,6,5,normal,55395.0,84557.0,134570.14285714287,80124.76151899724
2021-05-31,COVID-19_pandemic,98153,0,5,normal,82298.0,124010.0,130876.28571428571,81280.42411248082
2021-06-01,COVID-19_pandemic,85548,1,6,normal,98153.0,129407.0,124610.71428571429,83083.02780093791
2021-06-02,COVID-19_pandemic,95560,2,6,normal,85548.0,305174.0,94665.85714285714,23737.170636146282
2021-06-03,COVID-19_pandemic,113268,3,6,normal,95560.0,122421.0,93358.28571428571,22152.66417923806
2021-06-04,COVID-19_pandemic,99578,4,6,normal,113268.0,123286.0,89971.42857142857,18290.089920110215
2021-06-05,COVID-19_pandemic,66307,5,6,declining,99578.0,55395.0,91530.28571428571,15025.699392643848
2021-06-06,COVID-19_pandemic,57175,6,6,declining,66307.0,82298.0,87941.28571428571,19830.59069312104
2021-06-07,COVID-19_pandemic,99189,0,6,normal,57175.0,98153.0,88089.28571428571,19923.15488499329
2021-06-08,COVID-19_pandemic,60364,1,6,declining,99189.0,85548.0,84491.57142857143,22558.151156933327
2021-06-09,COVID-19_pandemic,69398,2,6,declining,60364.0,95560.0,80754.14285714286,22585.94062264244
2021-06-10,COVID-19_pandemic,90232,3,6,normal,69398.0,113268.0,77463.28571428571,18337.661462268552
2021-06-11,COVID-19_pandemic,75439,4,6,normal,90232.0,99578.0,74014.85714285714,15542.49280122719
2021-06-12,COVID-19_pandemic,48058,5,6,declining,75439.0,66307.0,71407.85714285714,18331.151640750777
2021-06-13,COVID-19_pandemic,58065,6,6,declining,48058.0,57175.0,71535.0,18218.72287876795
2021-06-14,COVID-19_pandemic,93056,0,6,normal,58065.0,99189.0,70658.85714285714,16755.93188922061
2021-06-15,COVID-19_pandemic,110081,1,6,normal,93056.0,60364.0,77761.28571428571,21523.542704941396
2021-06-16,COVID-19_pandemic,104320,2,6,normal,110081.0,69398.0,82750.14285714286,23240.687134338266
2021-06-17,COVID-19_pandemic,103657,3,6,normal,104320.0,90232.0,84668.0,24481.79081140386
2021-06-18,COVID-19_pandemic,99966,4,6,normal,103657.0,75439.0,88171.85714285714,24695.018886599937
2021-06-19,COVID-19_pandemic,70174,5,6,normal,99966.0,48058.0,91331.28571428571,19595.88031291521
2021-06-20,COVID-19_pandemic,68041,6,6,normal,70174.0,58065.0,92756.42857142857,16958.604353514762
2021-06-21,COVID-19_pandemic,91702,0,6,normal,68041.0,93056.0,92563.0,16962.339382683498
2021-06-22,COVID-19_pandemic,91324,1,6,normal,91702.0,110081.0,89883.42857142857,15114.671788885045
2021-06-23,COVID-19_pandemic,104158,2,6,normal,91324.0,104320.0,89860.28571428571,15088.985306223602
2021-06-24,COVID-19_pandemic,97490,3,6,normal,104158.0,103657.0,88979.28571428571,14309.058630977977
2021-06-25,COVID-19_pandemic,79942,4,6,normal,97490.0,99966.0,86118.71428571429,13736.687576393113
2021-06-26,COVID-19_pandemic,59593,5,6,normal,79942.0,70174.0,84607.14285714286,16153.251379919215
2021-06-27,COVID-19_pandemic,72385,6,6,normal,59593.0,68041.0,85227.71428571429,15480.165295352412
2021-06-28,COVID-19_pandemic,94792,0,6,normal,72385.0,91702.0,85669.14285714286,15737.472673299917
2021-06-29,COVID-19_pandemic,97646,1,6,normal,94792.0,91324.0,86572.28571428571,16287.860026353967
2021-06-30,COVID-19_pandemic,63590,2,6,normal,97646.0,104158.0,80776.85714285714,16204.862793089711
2021-07-01,COVID-19_pandemic,82278,3,7,normal,63590.0,97490.0,78603.71428571429,14522.694340402844
2021-07-02,COVID-19_pandemic,80135,4,7,normal,82278.0,79942.0,78631.28571428571,14525.841406659905
2021-07-03,COVID-19_pandemic,53075,5,7,declining,80135.0,59593.0,77700.14285714286,16075.85476658077
2021-07-04,COVID-19_pandemic,61129,6,7,normal,53075.0,72385.0,76092.14285714286,17218.454357932314
2021-07-05,COVID-19_pandemic,94970,0,7,normal,61129.0,94792.0,76117.57142857143,17250.7745222948
2021-07-06,COVID-19_pandemic,80995,1,7,normal,94970.0,97646.0,73738.85714285714,14754.905573272881
2021-07-07,COVID-19_pandemic,110081,2,7,normal,80995.0,63590.0,80380.42857142857,19214.673992005533
2021-07-08,COVID-19_pandemic,78930,3,7,normal,110081.0,82278.0,79902.14285714286,19201.23192600404
2021-07-09,COVID-19_pandemic,78198,4,7,normal,78930.0,80135.0,79625.42857142857,19211.271560008394
2021-07-10,COVID-19_pandemic,58662,5,7,normal,78198.0,53075.0,80423.57142857143,18002.400699695227
2021-07-11,COVID-19_pandemic,62829,6,7,normal,58662.0,61129.0,80666.42857142857,17707.786355698267
2021-07-12,COVID-19_pandemic,101966,0,7,normal,62829.0,94970.0,81665.85714285714,18812.592284855276
2021-07-13,COVID-19_pandemic,76960,1,7,normal,101966.0,80995.0,81089.42857142857,18898.196226599342
2021-07-14,COVID-19_pandemic,69567,2,7,normal,76960.0,110081.0,75301.71428571429,14145.803932784087
2021-07-15,COVID-19_pandemic,79004,3,7,normal,69567.0,78930.0,75312.28571428571,14148.994625229376
2021-07-16,COVID-19_pandemic,86371,4,7,normal,79004.0,78198.0,76479.85714285714,14751.21207933542
2021-07-17,COVID-19_pandemic,54326,5,7,declining,86371.0,58662.0,75860.42857142857,15685.56160780954
2021-07-18,COVID-19_pandemic,65336,6,7,normal,54326.0,62829.0,76218.57142857143,15363.748781435317
2021-07-19,COVID-19_pandemic,74287,0,7,normal,65336.0,101966.0,72264.42857142857,10389.279969551464
2021-07-20,COVID-19_pandemic,74452,1,7,normal,74287.0,76960.0,71906.14285714286,10242.569069470133
2021-07-21,COVID-19_pandemic,103330,2,7,normal,74452.0,69567.0,76729.42857142857,15538.124831707382
2021-07-22,COVID-19_pandemic,80953,3,7,normal,103330.0,79004.0,77007.85714285714,15603.00271773132
2021-07-23,COVID-19_pandemic,71694,4,7,normal,80953.0,86371.0,74911.14285714286,15113.555289083986
2021-07-24,COVID-19_pandemic,68984,5,7,normal,71694.0,54326.0,77005.14285714286,12591.044336201727
2021-07-25,COVID-19_pandemic,70418,6,7,normal,68984.0,65336.0,77731.14285714286,11935.510105403844
2021-07-26,COVID-19_pandemic,108710,0,7,normal,70418.0,74287.0,82648.71428571429,16498.93086146594
2021-07-27,COVID-19_pandemic,102724,1,7,normal,108710.0,74452.0,86687.57142857143,17582.816989484847
2021-07-28,COVID-19_pandemic,91060,2,7,normal,102724.0,103330.0,84934.71428571429,16204.797979963592
2021-07-29,COVID-19_pandemic,52304,3,7,declining,91060.0,80953.0,80842.0,20441.910217328976
